Branch code/name,Prod_Code,mrp_code,mrp,sale_rate,vertical_value,destination_code,sale_type,acedns,ws_rate,distributor_rate,ss_rate,depot_rate,statename,UOM
,TAO 110 GM (60X1),,413.56,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO 500 GM (30X1),,22.19531881,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO 500 GM (30X1),,665.8595642,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO 500 GM (30X1),,22.19531881,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO 500 GM (30X1),,665.8595642,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO 500 GM (30X1),,22.19531881,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO 500 GM (30X1),,665.8595642,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO 50 GM (120X1),,3.29,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO 50 GM (120X1),,395.4,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO 50 GM (120X1),,3.29,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO 50 GM (120X1),,395.4,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO 50 GM (120X1),,3.29,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO 50 GM (120X1),,395.4,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO PLUS 750 GM (24X1),,44.32337907,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO PLUS 750 GM (24X1),,1063.761098,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO PLUS 750 GM (24X1),,44.32337907,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO PLUS 750 GM (24X1),,1063.761098,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO PLUS 750 GM (24X1),,44.32337907,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO PLUS 750 GM (24X1),,1063.761098,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO DISH WASH 200 GM-SCREBBER (200X48),,12.91364003,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO DISH WASH 200 GM-SCREBBER (200X48),,619.8547215,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO DISH WASH 200 GM-SCREBBER (200X48),,12.91364003,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO DISH WASH 200 GM-SCREBBER (200X48),,619.8547215,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO DISH WASH 200 GM-SCREBBER (200X48),,12.91364003,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO DISH WASH 200 GM-SCREBBER (200X48),,619.8547215,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO DISH WASH 135 GM + 25 GM (60X1),,6.518966909,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO DISH WASH 135 GM + 25 GM (60X1),,391.1380145,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO DISH WASH 135 GM + 25 GM (60X1),,6.518966909,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO DISH WASH 135 GM + 25 GM (60X1),,391.1380145,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO DISH WASH 135 GM + 25 GM (60X1),,6.518966909,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO DISH WASH 135 GM + 25 GM (60X1),,391.1380145,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO DISH WASH 65 GM (72X1),,3.26,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO DISH WASH 65 GM (72X1),,234.43,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO DISH WASH 65 GM (72X1),,3.26,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO DISH WASH 65 GM (72X1),,234.43,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO DISH WASH 65 GM (72X1),,3.26,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO DISH WASH 65 GM (72X1),,234.43,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO 300 GM (40X1),,14.12425,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO 300 GM (40X1),,564.97,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO 300 GM (40X1),,14.12425,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO 300 GM (40X1),,564.97,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO 300 GM (40X1),,14.12425,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO 300 GM (40X1),,564.97,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO DISH WASH 135 GM (60X1),,6.053333333,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO DISH WASH 135 GM (60X1),,363.2,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO DISH WASH 135 GM (60X1),,6.053333333,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO DISH WASH 135 GM (60X1),,363.2,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO DISH WASH 135 GM (60X1),,6.053333333,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO DISH WASH 135 GM (60X1),,363.2,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO DISH WASH 60 GM (72X1),,3.255972222,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO DISH WASH 60 GM (72X1),,234.43,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO DISH WASH 60 GM (72X1),,3.255972222,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO DISH WASH 60 GM (72X1),,234.43,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO DISH WASH 60 GM (72X1),,3.255972222,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO DISH WASH 60 GM (72X1),,234.43,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO DISH WASH 350 GM (350X24),,21.27166667,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO DISH WASH 350 GM (350X24),,510.52,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO DISH WASH 350 GM (350X24),,21.27166667,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO DISH WASH 350 GM (350X24),,510.52,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO DISH WASH 350 GM (350X24),,21.27166667,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO DISH WASH 350 GM (350X24),,510.52,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO DISH WASH 600 GM (12X1),,34.705,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO DISH WASH 600 GM (12X1),,416.46,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO DISH WASH 600 GM (12X1),,34.705,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO DISH WASH 600 GM (12X1),,416.46,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO DISH WASH 600 GM (12X1),,34.705,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO DISH WASH 600 GM (12X1),,416.46,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO DISH WASH 175 GM (175X48),,10.49229167,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO DISH WASH 175 GM (175X48),,503.63,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO DISH WASH 175 GM (175X48),,10.49229167,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO DISH WASH 175 GM (175X48),,503.63,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO DISH WASH 175 GM (175X48),,10.49229167,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO DISH WASH 175 GM (175X48),,503.63,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO 500 GM Combo(30X1),,31.88066667,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO 500 GM Combo(30X1),,956.42,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO 500 GM Combo(30X1),,31.88066667,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO 500 GM Combo(30X1),,956.42,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO 500 GM Combo(30X1),,31.88066667,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO 500 GM Combo(30X1),,956.42,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO 100 GM (60X1),,6.892666667,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO 100 GM (60X1),,413.56,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO 100 GM (60X1),,6.892666667,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO 100 GM (60X1),,413.56,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO 100 GM (60X1),,6.892666667,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO 100 GM (60X1),,413.56,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO DETERGENT BAR 70 GM (100X1),,3.430185634,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO DETERGENT BAR 70 GM (100X1),,343.02,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO DETERGENT BAR 70 GM (100X1),,3.430185634,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO DETERGENT BAR 70 GM (100X1),,343.02,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO DETERGENT BAR 70 GM (100X1),,3.430185634,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO DETERGENT BAR 70 GM (100X1),,343.02,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO 500 GM Combo(30X1) MRP-45,,31.88066667,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO 500 GM Combo(30X1) MRP-45,,956.42,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO 500 GM Combo(30X1) MRP-45,,31.88066667,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO 500 GM Combo(30X1) MRP-45,,956.42,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO 500 GM Combo(30X1) MRP-45,,31.88066667,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO 500 GM Combo(30X1) MRP-45,,956.42,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
,TAO DISH WASH 75 GM (72X1),,3.26,0,,0,0,Y,0,0,0,0,West Bengal,PC
,TAO DISH WASH 75 GM (72X1),,234.43,0,,0,0,Y,0,0,0,0,West Bengal,CASE
,TAO DISH WASH 75 GM (72X1),,3.26,0,,0,0,Y,0,0,0,0,Bihar,PC
,TAO DISH WASH 75 GM (72X1),,234.43,0,,0,0,Y,0,0,0,0,Bihar,CASE
,TAO DISH WASH 75 GM (72X1),,3.26,0,,0,0,Y,0,0,0,0,Jharkhand,PC
,TAO DISH WASH 75 GM (72X1),,234.43,0,,0,0,Y,0,0,0,0,Jharkhand,CASE
