customer_code(fk)/customer_name,emp_code/emp_name,Invoice Id,Invoice Date,Invoice amount,Due amount
A212,AEMP000799000100,JGWK/00956/17-18,31-03-2018,147978,147978
A212,AEMP000799000100,JGWK/00644/17-18,16-02-2018,7100,7100
A212,AEMP000799000100,ISDS/01217/17-18,25-11-2017,124800,51504
BHA023,1100480,JDWK/00377/17-18,21-02-2018,264918,168306
NEA170,1100304,IGFX/04407/19-EX,04-05-2018,120900,120900
NEA170,1100304,IGFX/03578/19-EX,27-04-2018,80600,30170
BHA038,1100201,PCGB/02950/17-18,15-02-2018,234635,224635
NEA120,1100435,ILSL/01149/18-19,15-05-2018,19800,19800
NEA120,1100435,ILSL/01165/18-19,15-05-2018,39600,39600
NEA120,1100435,ILSL/01095/18-19,13-05-2018,19800,19800
NEA120,1100435,ILSL/01088/18-19,13-05-2018,39600,39600
NEA120,1100435,ILSL/01089/18-19,13-05-2018,39600,39600
NEA120,1100435,ILBD/00544/18-19,12-05-2018,39600,39600
NEA120,1100435,ILSL/01062/18-19,12-05-2018,41100,41100
NEA120,1100435,ILKL/00550/18-19,12-05-2018,79200,79200
NEA120,1100435,ILSL/01063/18-19,12-05-2018,41100,41100
NEA120,1100435,ILSL/01083/18-19,12-05-2018,19800,19800
NEA120,1100435,ILSL/01061/18-19,11-05-2018,19800,19800
NEA120,1100435,ILSL/00993/18-19,07-05-2018,19800,19800
NEA120,1100435,ILSL/00979/18-19,05-05-2018,19800,19800
NEA120,1100435,ILSL/00960/18-19,04-05-2018,39600,39600
NEA120,1100435,ILSL/00961/18-19,04-05-2018,41100,41100
NEA120,1100435,ILSL/00926/18-19,03-05-2018,19800,19800
NEA120,1100435,ILSL/00930/18-19,03-05-2018,41100,41100
NEA120,1100435,ILSL/00920/18-19,03-05-2018,19800,19800
NEA120,1100435,ILSL/00887/18-19,02-05-2018,19800,19800
NEA120,1100435,ILSL/00888/18-19,02-05-2018,19800,19800
NEA120,1100435,ILSL/00894/18-19,02-05-2018,19800,19800
NEA120,1100435,ILSL/00885/18-19,02-05-2018,39600,39600
NEA120,1100435,ILSL/00840/18-19,29-04-2018,20550,20550
NEA120,1100435,ILSL/00841/18-19,29-04-2018,20550,20550
NEA120,1100435,ILBD/00429/18-19,29-04-2018,39600,39600
NEA120,1100435,ILKL/00448/18-19,29-04-2018,140580,140580
NEA120,1100435,ILSL/00802/18-19,28-04-2018,41100,41100
NEA120,1100435,ILSL/00805/18-19,28-04-2018,39600,39600
NEA120,1100435,ILSL/00791/18-19,27-04-2018,39600,39600
NEA120,1100435,ILSL/00741/18-19,26-04-2018,41100,41100
NEA120,1100435,ILBD/00379/18-19,26-04-2018,39600,39600
NEA120,1100435,ILSL/00726/18-19,25-04-2018,39600,39600
NEA120,1100435,ILSL/00703/18-19,24-04-2018,19800,19800
NEA120,1100435,ILSL/00707/18-19,24-04-2018,39600,39600
NEA120,1100435,ILSL/00709/18-19,24-04-2018,19800,19800
NEA120,1100435,ILSL/00710/18-19,24-04-2018,19800,19800
NEA120,1100435,ILSL/00667/18-19,23-04-2018,19650,19650
NEA120,1100435,ILSL/00675/18-19,23-04-2018,39300,39300
NEA120,1100435,ILKL/00370/18-19,23-04-2018,138720,138720
NEA120,1100435,ILSL/00639/18-19,22-04-2018,39300,39300
NEA120,1100435,ILSL/00640/18-19,22-04-2018,39300,39300
NEA120,1100435,ILSL/00659/18-19,22-04-2018,39300,39300
NEA120,1100435,ILKL/00352/18-19,22-04-2018,86460,86460
NEA120,1100435,ILSL/00604/18-19,20-04-2018,39300,39300
NEA120,1100435,ILSL/00609/18-19,20-04-2018,19650,19650
NEA120,1100435,ILSL/00622/18-19,20-04-2018,19650,19650
NEA120,1100435,ILSL/00623/18-19,20-04-2018,39300,39300
NEA120,1100435,ILSL/00603/18-19,20-04-2018,40800,40800
NEA120,1100435,ILSL/00576/18-19,19-04-2018,39300,39300
NEA120,1100435,ILSL/00572/18-19,19-04-2018,19650,19650
NEA120,1100435,ILSL/00537/18-19,18-04-2018,19650,19650
NEA120,1100435,ILSL/00538/18-19,18-04-2018,39300,39300
NEA120,1100435,ILSL/00510/18-19,17-04-2018,19650,19650
NEA120,1100435,ILSL/00495/18-19,17-04-2018,39300,39300
NEA120,1100435,ILKL/00263/18-19,17-04-2018,78600,78600
NEA120,1100435,ILKL/00267/18-19,17-04-2018,81600,81600
NEA120,1100435,ILKL/00244/18-19,16-04-2018,175440,175440
NEA120,1100435,ILBD/00225/18-19,16-04-2018,39300,39300
NEA120,1100435,ILSL/00454/18-19,16-04-2018,23580,23580
NEA120,1100435,ILSL/00455/18-19,16-04-2018,39300,26010
NEA133,1100205,IGCE/00067/19-EX,07-04-2018,38900,38900
NEA133,1100205,IGCE/00010/19-EX,02-04-2018,38900,2650
NEA178,1100295,IGDS/00409/18-19,15-05-2018,303100,296200
NEA028,AEMP000592000329;1100664,IGFX/05270/19-EX,12-05-2018,40800,40800
NEA028,AEMP000592000329;1100664,IGFX/04549/19-EX,06-05-2018,163200,163200
NEA028,AEMP000592000329;1100664,IGFX/03658/19-EX,28-04-2018,142800,142800
NEA028,AEMP000592000329;1100664,IGFX/03068/19-EX,23-04-2018,155040,140450
WBA071,CMCL_026,JDWK/00377/17-18,21-02-2018,52126,52126
A006,1100435,ILKL/00592/18-19,15-05-2018,122760,122760
A006,1100435,ILKL/00606/18-19,15-05-2018,79200,79200
A006,1100435,ILBD/00562/18-19,14-05-2018,39600,39600
A006,1100435,ILKL/00571/18-19,13-05-2018,79200,79200
A006,1100435,ILBD/00552/18-19,13-05-2018,39600,39600
A006,1100435,ILKL/00572/18-19,13-05-2018,87120,87120
A006,1100435,ILBD/00558/18-19,13-05-2018,39600,39600
A006,1100435,ILKL/00556/18-19,12-05-2018,79200,79200
A006,1100435,ILKL/00535/18-19,08-05-2018,79200,79200
A006,1100435,ILBD/00494/18-19,04-05-2018,39600,39600
A006,1100435,ILKL/00499/18-19,03-05-2018,79200,40825
WBA032,CMCL_020,IDDS/00341/18-19,11-05-2018,38640,38640
WBA032,CMCL_020,IDDS/00316/18-19,08-05-2018,51520,51520
WBA032,CMCL_020,IDDS/00315/18-19,08-05-2018,51520,51520
WBA032,CMCL_020,JGWK/00050/18-19,30-04-2018,5300,5300
WBA032,CMCL_020,IDDS/00218/18-19,28-04-2018,70840,70840
WBA032,CMCL_020,IDDS/00219/18-19,28-04-2018,64400,43023
NEA045,1101047;1200178,ILCB/00197/18-19,13-05-2018,159600,159600
NEA045,1101047;1200178,ILCB/00187/18-19,11-05-2018,167580,167580
NEA045,1101047;1200178,ILCB/00186/18-19,10-05-2018,167580,167580
NEA045,1101047;1200178,ILCB/00184/18-19,09-05-2018,47880,47880
A136,1200125,JGAG/01469/17-18,30-09-2017,100000,80000
NEA024,1100295,IGLL/00236/18-19,14-05-2018,86800,79990
A259,1100387,IGBG/00034/18-19,09-05-2018,22704,22704
A259,1100387,IGBG/00032/18-19,07-05-2018,28896,28896
A259,1100387,IGBG/00027/18-19,04-05-2018,67320,67320
A259,1100387,IGBG/00017/18-19,25-04-2018,45370,45370
A259,1100387,IGBG/00015/18-19,20-04-2018,55840,55840
A259,1100387,IGBG/00010/18-19,16-04-2018,48860,38669.5
A007,1101098,IGFX/05792/19-EX,15-05-2018,120900,120900
A007,1101098,IGFX/05621/19-EX,14-05-2018,120900,120900
A007,1101098,IGFX/05379/19-EX,12-05-2018,120900,120900
A007,1101098,IGFX/05380/19-EX,12-05-2018,120900,120900
A007,1101098,IGFX/05110/19-EX,11-05-2018,120900,120900
A007,1101098,IGFX/04865/19-EX,08-05-2018,120900,79093
WBA072,AEMP000799000100,IGSL/02153/18-19,15-05-2018,22800,22800
WBA072,AEMP000799000100,IGSL/02017/18-19,11-05-2018,22800,22800
WBA072,AEMP000799000100,IGSL/02021/18-19,11-05-2018,22800,22800
WBA072,AEMP000799000100,IGSL/01908/18-19,09-05-2018,22800,22800
WBA072,AEMP000799000100,IGSL/01782/18-19,08-05-2018,22800,22800
WBA072,AEMP000799000100,IGSL/01808/18-19,08-05-2018,22800,22800
WBA072,AEMP000799000100,IGSL/01820/18-19,08-05-2018,22800,22800
WBA072,AEMP000799000100,IGSL/01749/18-19,07-05-2018,22800,22800
WBA072,AEMP000799000100,IGSL/01773/18-19,07-05-2018,124800,66860.25
BHA058,1100128,IGM2/00007/18-19,11-05-2018,36400,36400
BHA058,1100128,IGM2/00006/18-19,11-05-2018,67800,67800
BHA058,1100128,IGMZ/00003/18-19,20-04-2018,67800,9776
BHA036,1100201,PCGB/02951/17-18,15-02-2018,466803,466803
A209,1100480,JDWK/00377/17-18,21-02-2018,29825,29825
A209,1100480,PCGB/01546/17-18,30-11-2017,177413,70175
A071,1100304,IGFX/05729/19-EX,15-05-2018,169260,169260
A071,1100304,IGFX/05364/19-EX,12-05-2018,177320,78610
WBA077,CMCL_129,ISDS/00309/18-19,09-05-2018,142800,142800
WBA077,CMCL_129,ISDL/00070/18-19,27-04-2018,110080,88208
A195,CMCL_221,IDRG/00314/18-19,12-05-2018,65600,65600
A195,CMCL_221,IDRG/00313/18-19,12-05-2018,65600,65600
A195,CMCL_221,IDRG/00315/18-19,12-05-2018,65600,65600
A195,CMCL_221,IDRG/00281/18-19,08-05-2018,52480,52480
A195,CMCL_221,IDRG/00282/18-19,08-05-2018,45920,45920
A195,CMCL_221,IDRG/00253/18-19,05-05-2018,45920,45920
A195,CMCL_221,IDRG/00254/18-19,05-05-2018,45920,45920
A195,CMCL_221,IDRG/00227/18-19,30-04-2018,59040,59040
A195,CMCL_221,IDRG/00228/18-19,30-04-2018,59040,59040
A195,CMCL_221,IDRG/00229/18-19,30-04-2018,59040,59040
A195,CMCL_221,IDRG/00230/18-19,30-04-2018,52480,52480
A195,CMCL_221,IDRG/00241/18-19,30-04-2018,39360,10961
WBA006,CMCL_020,IDDS/00362/18-19,13-05-2018,64400,64400
WBA006,CMCL_020,IDDS/00344/18-19,11-05-2018,51520,51520
WBA006,CMCL_020,IDDS/00283/18-19,05-05-2018,38640,38640
WBA006,CMCL_020,IDDS/00256/18-19,03-05-2018,6440,6440
WBA006,CMCL_020,JGWK/00050/18-19,30-04-2018,5300,5300
WBA006,CMCL_020,IDDS/00209/18-19,27-04-2018,103040,103040
WBA006,CMCL_020,IDDS/00210/18-19,27-04-2018,32200,8047.99
A223,8561,IDCO/00543/17-18,21-03-2018,32200,28500
WBA058,CMCL_191,IDDS/02073/17-18,13-03-2018,105600,105600
WBA058,CMCL_191,JBWK/00277/17-18,19-02-2018,105170,97803
BHA041,1100201,SAGSM/00413/2016-2017,31-03-2017,11655,11655
BHA041,1100201,JVKS/06070/2016-2017,31-03-2017,3710,3710
BHA041,1100201,SAGSM/00414/2016-2017,31-03-2017,82340,82340
BHA041,1100201,JVKS/05345/2016-2017,28-02-2017,1200,1200
BHA041,1100201,SAGSM/00381/2016-2017,17-02-2017,41760,41760
BHA041,1100201,SDBIG/00805/2016-2017,04-01-2017,500,500
BHA041,1100201,CMSMU/00384/2016-2017,04-01-2017,50000,50000
BHA041,1100201,SDBIG/00632/2016-2017,30-09-2016,500,500
BHA041,1100201,CMSMU/00292/2016-2017,30-09-2016,20000,20000
BHA041,1100201,SDBIG/00344/2016-2017,02-08-2016,500,500
BHA041,1100201,SDBIG/00343/2016-2017,02-08-2016,500,500
BHA041,1100201,CMSMU/00197/2016-2017,02-08-2016,36000,36000
BHA041,1100201,CMSMU/00196/2016-2017,02-08-2016,30000,22873
BHA043,1100128,PCGB/00917/17-18,10-10-2017,212280,212280
A270,8561,IDC2/00003/18-19,08-05-2018,77280,58633
A010,1100202,IGFX/05815/19-EX,16-05-2018,80200,80200
A010,1100202,IGFX/05791/19-EX,15-05-2018,120300,120300
A010,1100202,IGFX/05678/19-EX,15-05-2018,120300,120300
A010,1100202,IGFX/05686/19-EX,15-05-2018,80200,80200
A010,1100202,IGFX/05768/19-EX,15-05-2018,96240,96240
A010,1100202,IGLE/00623/19-EX,15-05-2018,60150,60150
A010,1100202,IGLE/00611/19-EX,15-05-2018,60150,60150
A010,1100202,IGLE/00614/19-EX,15-05-2018,60150,60150
A010,1100202,IGFX/05794/19-EX,15-05-2018,120300,120300
A010,1100202,IGFX/05629/19-EX,14-05-2018,120300,120300
A010,1100202,IGFX/05535/19-EX,14-05-2018,80200,80200
A010,1100202,IGFX/05628/19-EX,14-05-2018,120300,120300
A010,1100202,IGLE/00590/19-EX,14-05-2018,60150,60150
A010,1100202,IGLE/00591/19-EX,14-05-2018,60150,60150
A010,1100202,IGLE/00571/19-EX,13-05-2018,60150,60150
A010,1100202,IGFX/05432/19-EX,13-05-2018,64160,64160
A010,1100202,IGFX/05522/19-EX,13-05-2018,120300,120300
A010,1100202,IGFX/05523/19-EX,13-05-2018,64160,64160
A010,1100202,IGFX/05532/19-EX,13-05-2018,120300,120300
A010,1100202,IGFX/05534/19-EX,13-05-2018,120300,120300
A010,1100202,IGFX/05275/19-EX,12-05-2018,64160,64160
A010,1100202,IGFX/05303/19-EX,12-05-2018,144360,144360
A010,1100202,IGFX/05317/19-EX,12-05-2018,120300,120300
A010,1100202,IGFX/05390/19-EX,12-05-2018,120300,120300
A010,1100202,IGFX/05417/19-EX,12-05-2018,112280,112280
A010,1100202,IGFX/05418/19-EX,12-05-2018,8020,8020
A010,1100202,IGLE/00536/19-EX,12-05-2018,60150,60150
A010,1100202,IGLE/00500/19-EX,11-05-2018,60150,60150
A010,1100202,IGLE/00511/19-EX,11-05-2018,60150,60150
A010,1100202,IGLE/00515/19-EX,11-05-2018,60150,60150
A010,1100202,IGFX/05183/19-EX,11-05-2018,40100,40100
A010,1100202,IGFX/05234/19-EX,11-05-2018,80200,80200
A010,1100202,IGFX/05235/19-EX,11-05-2018,40100,40100
A010,1100202,IGFX/05125/19-EX,11-05-2018,32080,32080
A010,1100202,IGFX/05126/19-EX,11-05-2018,88220,88220
A010,1100202,IGFX/05150/19-EX,11-05-2018,64160,64160
A010,1100202,IGFX/05182/19-EX,11-05-2018,80200,80200
A010,1100202,IGFX/05007/19-EX,10-05-2018,72180,72180
A010,1100202,IGFX/05015/19-EX,10-05-2018,104260,104260
A010,1100202,IGFX/05016/19-EX,10-05-2018,16040,16040
A010,1100202,IGFX/04879/19-EX,09-05-2018,120300,120300
A010,1100202,IGFX/04934/19-EX,09-05-2018,80200,80200
A010,1100202,IGFX/04968/19-EX,09-05-2018,120300,120300
A010,1100202,IGLE/00458/19-EX,09-05-2018,60150,60150
A010,1100202,IGFX/04876/19-EX,09-05-2018,144360,144360
A010,1100202,IGFX/04878/19-EX,09-05-2018,160400,160400
A010,1100202,IGLE/00428/19-EX,08-05-2018,60150,60150
A010,1100202,IGLE/00429/19-EX,08-05-2018,60150,60150
A010,1100202,IGFX/04785/19-EX,08-05-2018,166400,166400
A010,1100202,IGFX/04850/19-EX,08-05-2018,72180,72180
A010,1100202,IGFX/04772/19-EX,08-05-2018,120300,120300
A010,1100202,IGFX/04784/19-EX,08-05-2018,166400,166400
A010,1100202,IGLE/00390/19-EX,07-05-2018,60150,60150
A010,1100202,IGLE/00396/19-EX,07-05-2018,60150,60150
A010,1100202,IGFX/04660/19-EX,07-05-2018,72180,72180
A010,1100202,IGFX/04689/19-EX,07-05-2018,80200,80200
A010,1100202,IGFX/04707/19-EX,07-05-2018,112280,112280
A010,1100202,IGFX/04545/19-EX,06-05-2018,120300,120300
A010,1100202,IGFX/04546/19-EX,06-05-2018,64160,64160
A010,1100202,IGFX/04572/19-EX,06-05-2018,56140,56140
A010,1100202,IGFX/04573/19-EX,06-05-2018,104260,104260
A010,1100202,IGFX/04594/19-EX,06-05-2018,120300,120300
A010,1100202,IGFX/04607/19-EX,06-05-2018,128320,128320
A010,1100202,IGLE/00368/19-EX,06-05-2018,60150,60150
A010,1100202,IGLE/00369/19-EX,06-05-2018,60150,60150
A010,1100202,IGFX/04454/19-EX,05-05-2018,120300,120300
A010,1100202,IGLE/00345/19-EX,05-05-2018,60150,60150
A010,1100202,IGLE/00348/19-EX,05-05-2018,60150,60150
A010,1100202,IGFX/04417/19-EX,04-05-2018,64160,64160
A010,1100202,IGFX/04423/19-EX,04-05-2018,120300,120300
A010,1100202,IGFX/04439/19-EX,04-05-2018,120300,120300
A010,1100202,IGLE/00327/19-EX,04-05-2018,60150,60150
A010,1100202,IGLE/00316/19-EX,04-05-2018,60150,60150
A010,1100202,IGFX/04214/19-EX,03-05-2018,120300,120300
A010,1100202,IGFX/04218/19-EX,03-05-2018,166400,166400
A010,1100202,IGFX/04231/19-EX,03-05-2018,120300,120300
A010,1100202,IGFX/04316/19-EX,03-05-2018,120300,120300
A010,1100202,ILLK/00792/18-19,03-05-2018,60150,60150
A010,1100202,ILLK/00808/18-19,03-05-2018,60150,60150
A010,1100202,ILLK/00782/18-19,03-05-2018,60150,60150
A010,1100202,IGFX/04219/19-EX,03-05-2018,166400,166400
A010,1100202,IGLE/00283/19-EX,02-05-2018,60150,60150
A010,1100202,IGFX/04106/19-EX,02-05-2018,72180,72180
A010,1100202,IGFX/04027/19-EX,01-05-2018,120300,120300
A010,1100202,IGFX/04028/19-EX,01-05-2018,120300,120300
A010,1100202,IGFX/04029/19-EX,01-05-2018,120300,120300
A010,1100202,IGFX/04031/19-EX,01-05-2018,120300,120300
A010,1100202,IGFX/04010/19-EX,01-05-2018,24060,24060
A010,1100202,IGFX/04011/19-EX,01-05-2018,96240,96240
A010,1100202,IGFX/04013/19-EX,01-05-2018,64160,64160
A010,1100202,IGFX/04019/19-EX,01-05-2018,120300,120300
A010,1100202,IGLE/00254/19-EX,30-04-2018,60150,60150
A010,1100202,ILLK/00756/18-19,30-04-2018,60150,60150
A010,1100202,IGFX/03976/19-EX,30-04-2018,120300,120300
A010,1100202,IGFX/03981/19-EX,30-04-2018,120300,120300
A010,1100202,IGFX/03986/19-EX,30-04-2018,128320,128320
A010,1100202,IGFX/03970/19-EX,30-04-2018,120300,120300
A010,1100202,IGFX/03897/19-EX,29-04-2018,64160,64160
A010,1100202,IGFX/03899/19-EX,29-04-2018,48120,48120
A010,1100202,IGFX/03900/19-EX,29-04-2018,72180,72180
A010,1100202,IGFX/03854/19-EX,29-04-2018,80200,80200
A010,1100202,IGFX/03872/19-EX,29-04-2018,80200,80200
A010,1100202,IGFX/03873/19-EX,29-04-2018,80200,80200
A010,1100202,ILLK/00751/18-19,29-04-2018,60150,60150
A010,1100202,IGFX/03795/19-EX,29-04-2018,120300,120300
A010,1100202,IGFX/03742/19-EX,28-04-2018,120300,120300
A010,1100202,ILLK/00713/18-19,28-04-2018,60150,60150
A010,1100202,ILLK/00717/18-19,28-04-2018,60150,60150
A010,1100202,IGFX/03668/19-EX,28-04-2018,16040,16040
A010,1100202,IGFX/03669/19-EX,28-04-2018,104260,104260
A010,1100202,IGFX/03674/19-EX,28-04-2018,120300,120300
A010,1100202,IGFX/03675/19-EX,28-04-2018,120300,120300
A010,1100202,IGFX/03692/19-EX,28-04-2018,160400,160400
A010,1100202,IGFX/03763/19-EX,28-04-2018,120300,120300
A010,1100202,IGFX/03733/19-EX,28-04-2018,64160,64160
A010,1100202,IGFX/03566/19-EX,27-04-2018,144360,144360
A010,1100202,IGFX/03581/19-EX,27-04-2018,80200,80200
A010,1100202,IGFX/03582/19-EX,27-04-2018,80200,80200
A010,1100202,IGFX/03602/19-EX,27-04-2018,64160,64160
A010,1100202,IGFX/03607/19-EX,27-04-2018,80200,80200
A010,1100202,IGFX/03624/19-EX,27-04-2018,120300,120300
A010,1100202,ILLK/00683/18-19,27-04-2018,60150,60150
A010,1100202,ILLK/00658/18-19,27-04-2018,48120,48120
A010,1100202,ILLK/00682/18-19,27-04-2018,60150,60150
A010,1100202,IGLE/00236/19-EX,27-04-2018,48120,48120
A010,1100202,IGFX/03536/19-EX,27-04-2018,120300,120300
A010,1100202,IGFX/03540/19-EX,27-04-2018,64160,64160
A010,1100202,IGFX/03384/19-EX,26-04-2018,48120,48120
A010,1100202,IGFX/03385/19-EX,26-04-2018,72180,72180
A010,1100202,IGFX/03386/19-EX,26-04-2018,120300,120300
A010,1100202,IGFX/03387/19-EX,26-04-2018,64160,64160
A010,1100202,IGLE/00201/19-EX,26-04-2018,60150,60150
A010,1100202,IGLE/00209/19-EX,26-04-2018,60150,60150
A010,1100202,IGLE/00219/19-EX,26-04-2018,60150,60150
A010,1100202,IGFX/03445/19-EX,26-04-2018,160400,160400
A010,1100202,IGFX/03448/19-EX,26-04-2018,120300,120300
A010,1100202,IGFX/03450/19-EX,26-04-2018,120300,120300
A010,1100202,IGFX/03472/19-EX,26-04-2018,120300,120300
A010,1100202,IGFX/03250/19-EX,25-04-2018,64160,64160
A010,1100202,IGFX/03255/19-EX,25-04-2018,120300,120300
A010,1100202,IGFX/03287/19-EX,25-04-2018,120300,120300
A010,1100202,IGFX/03288/19-EX,25-04-2018,120300,120300
A010,1100202,IGFX/03345/19-EX,25-04-2018,120300,120300
A010,1100202,IGLE/00197/19-EX,25-04-2018,60150,60150
A010,1100202,IGFX/03315/19-EX,25-04-2018,80200,80200
A010,1100202,IGFX/03204/19-EX,24-04-2018,80200,80200
A010,1100202,IGFX/03240/19-EX,24-04-2018,72180,72180
A010,1100202,IGFX/03124/19-EX,24-04-2018,64160,64160
A010,1100202,IGFX/03213/19-EX,24-04-2018,120300,120300
A010,1100202,IGFX/03222/19-EX,24-04-2018,80200,80200
A010,1100202,IGFX/03239/19-EX,24-04-2018,48120,48120
A010,1100202,IGLE/00168/19-EX,24-04-2018,60150,60150
A010,1100202,IGLE/00175/19-EX,24-04-2018,60150,60150
A010,1100202,IGLE/00145/19-EX,24-04-2018,60150,60150
A010,1100202,IGLE/00148/19-EX,24-04-2018,60150,60150
A010,1100202,IGLE/00126/19-EX,23-04-2018,60150,60150
A010,1100202,IGLE/00127/19-EX,23-04-2018,60150,60150
A010,1100202,IGLE/00136/19-EX,23-04-2018,60150,60150
A010,1100202,IGFX/03083/19-EX,23-04-2018,120300,120300
A010,1100202,IGFX/03084/19-EX,23-04-2018,128320,128320
A010,1100202,IGFX/03092/19-EX,23-04-2018,120300,120300
A010,1100202,IGFX/03093/19-EX,23-04-2018,120300,120300
A010,1100202,IGFX/03012/19-EX,22-04-2018,80200,80200
A010,1100202,IGFX/03014/19-EX,22-04-2018,120300,120300
A010,1100202,IGFX/03017/19-EX,22-04-2018,120300,120300
A010,1100202,IGFX/03018/19-EX,22-04-2018,120300,120300
A010,1100202,IGFX/03022/19-EX,22-04-2018,160400,160400
A010,1100202,IGFX/03023/19-EX,22-04-2018,160400,160400
A010,1100202,IGFX/02929/19-EX,22-04-2018,160400,160400
A010,1100202,IGFX/02937/19-EX,22-04-2018,120300,120300
A010,1100202,IGFX/03007/19-EX,22-04-2018,120300,120300
A010,1100202,IGFX/03010/19-EX,22-04-2018,120300,120300
A010,1100202,IGFX/03024/19-EX,22-04-2018,64160,64160
A010,1100202,IGFX/03027/19-EX,22-04-2018,120300,120300
A010,1100202,IGLE/00104/19-EX,21-04-2018,59700,59700
A010,1100202,IGLE/00105/19-EX,21-04-2018,59700,59700
A010,1100202,ILLK/00553/18-19,21-04-2018,59700,59700
A010,1100202,ILLK/00538/18-19,20-04-2018,59700,59700
A010,1100202,ILLK/00527/18-19,20-04-2018,59700,59700
A010,1100202,ILLK/00518/18-19,20-04-2018,59700,59700
A010,1100202,IGFX/02749/19-EX,20-04-2018,79600,79600
A010,1100202,IGFX/02750/19-EX,20-04-2018,39800,39800
A010,1100202,IGFX/02682/19-EX,20-04-2018,79600,79600
A010,1100202,IGFX/02708/19-EX,20-04-2018,159200,159200
A010,1100202,IGFX/02585/19-EX,20-04-2018,119400,932
WBA035,1100342,IGML/00016/17-18,10-07-2017,104100,104100
WBA035,1100342,JSWK/00045/17-18,01-07-2017,80307,80307
WBA035,1100342,SAGML/00407/2017-2018,29-06-2017,109500,42919
BHA008,CMCL_208,IGWR/00011/18-19,14-05-2018,25192,17000
BHA016,1101055,IGBP/00048/18-19,12-05-2018,147200,147200
BHA016,1101055,IGBP/00049/18-19,12-05-2018,110400,110400
BHA016,1101055,IGBP/00050/18-19,12-05-2018,110400,110400
BHA016,1101055,IGBP/00047/18-19,12-05-2018,137200,137200
BHA016,1101055,IGBP/00038/18-19,05-05-2018,68600,68600
BHA016,1101055,IGBP/00039/18-19,05-05-2018,161920,161920
BHA016,1101055,IGBP/00035/18-19,30-04-2018,125195,125195
BHA016,1101055,IGBP/00036/18-19,30-04-2018,147200,128618
NEA062,1101047;1200178,ILCB/00163/18-19,01-05-2018,47880,41120
BHA059,1101055,JDWK/00377/17-18,21-02-2018,91875,91125
A012,1100281,IGFX/05813/19-EX,16-05-2018,177320,177320
A012,1100281,IGFX/05676/19-EX,15-05-2018,161200,161200
A012,1100281,IGFX/05771/19-EX,15-05-2018,169260,169260
A012,1100281,IGFX/05569/19-EX,14-05-2018,177320,177320
A012,1100281,IGFX/05612/19-EX,14-05-2018,177320,177320
A012,1100281,IGFX/05596/19-EX,14-05-2018,177320,177320
A012,1100281,IGFX/05594/19-EX,14-05-2018,177320,177320
A012,1100281,IGFX/05573/19-EX,14-05-2018,169260,169260
A012,1100281,IGFX/05637/19-EX,14-05-2018,177320,177320
A012,1100281,IGFX/05609/19-EX,14-05-2018,177320,177320
A012,1100281,IGFX/05251/19-EX,12-05-2018,177320,177320
A012,1100281,IGFX/05369/19-EX,12-05-2018,173290,173290
A012,1100281,IGFX/05374/19-EX,12-05-2018,177320,177320
A012,1100281,IGFX/05376/19-EX,12-05-2018,177320,177320
A012,1100281,IGFX/05391/19-EX,12-05-2018,177320,177320
A012,1100281,IGFX/05209/19-EX,11-05-2018,177320,177320
A012,1100281,IGFX/05199/19-EX,11-05-2018,177320,177320
A012,1100281,IGFX/05039/19-EX,10-05-2018,173290,173290
A012,1100281,IGFX/04928/19-EX,09-05-2018,177320,177320
A012,1100281,IGFX/04961/19-EX,09-05-2018,169260,169260
A012,1100281,IGFX/04853/19-EX,08-05-2018,177320,177320
A012,1100281,IGFX/04858/19-EX,08-05-2018,169260,169260
A012,1100281,IGFX/04811/19-EX,08-05-2018,169260,169260
A012,1100281,IGFX/04782/19-EX,08-05-2018,177320,177320
A012,1100281,IGFX/04731/19-EX,07-05-2018,177320,177320
A012,1100281,IGFX/04721/19-EX,07-05-2018,173290,173290
A012,1100281,IGFX/04734/19-EX,07-05-2018,137020,137020
A012,1100281,IGFX/04541/19-EX,06-05-2018,177320,177320
A012,1100281,IGFX/04565/19-EX,06-05-2018,177320,177320
A012,1100281,IGFX/04519/19-EX,06-05-2018,177320,177320
A012,1100281,IGJO/00080/19-EX,04-05-2018,177320,177320
A012,1100281,IGJO/00077/19-EX,04-05-2018,161200,161200
A012,1100281,IGFX/04420/19-EX,04-05-2018,177320,177320
A012,1100281,IGFX/04416/19-EX,04-05-2018,145080,145080
A012,1100281,IGJO/00072/19-EX,03-05-2018,177320,177320
A012,1100281,IGJO/00063/19-EX,03-05-2018,177320,177320
A012,1100281,IGJO/00062/19-EX,02-05-2018,161200,161200
A012,1100281,IGJO/00061/19-EX,02-05-2018,161200,161200
A012,1100281,IGFX/04160/19-EX,02-05-2018,177320,177320
A012,1100281,IGFX/04158/19-EX,02-05-2018,177320,177320
A012,1100281,IGFX/04060/19-EX,01-05-2018,177320,177320
A012,1100281,IGFX/04056/19-EX,01-05-2018,173290,173290
A012,1100281,IGFX/03963/19-EX,30-04-2018,177320,177320
A012,1100281,IGFX/03955/19-EX,30-04-2018,173290,173290
A012,1100281,IGFX/03958/19-EX,30-04-2018,169260,169260
A012,1100281,IGFX/03959/19-EX,30-04-2018,177320,177320
A012,1100281,IGFX/03960/19-EX,30-04-2018,177320,177320
