customer_code(fk)/customer_name,emp_code/emp_name,Invoice Id,Invoice Date,Invoice amount,Due amount
NEC003,1100205;CSCL_NE_007;1100565;1200139;1100722,IGFX/08815/22-EX,25-05-2021,107868,55300.02
NEC020,11001462;1101165;1101176;1200038;1101229;1200180;1101258,ILBD/00475/21-22,24-04-2021,47748,47748
NEC020,11001462;1101165;1101176;1200038;1101229;1200180;1101258,ILBD/00476/21-22,24-04-2021,47748,41314.98
NEC025,1101113;1100712;1100134,IGDS/01002/21-22,15-05-2021,384384,79416.01
NEC039,1101311;1101309;1101258,ILAI/00223/21-22,26-05-2021,98899,98899
NEC039,1101311;1101309;1101258,ILAI/00224/21-22,26-05-2021,44504,44504
NEC039,1101311;1101309;1101258,ILAI/00213/21-22,19-05-2021,27197,27197
NEC039,1101311;1101309;1101258,ILAI/00214/21-22,19-05-2021,32142,32142
NEC039,1101311;1101309;1101258,ILSI/00223/21-22,17-05-2021,158859,158859
NEC039,1101311;1101309;1101258,ILSI/00224/21-22,17-05-2021,42362,42362
NEC039,1101311;1101309;1101258,ILSI/00210/21-22,13-05-2021,264765,264765
NEC039,1101311;1101309;1101258,ILAI/00201/21-22,08-05-2021,19780,19780
NEC039,1101311;1101309;1101258,ILAI/00202/21-22,08-05-2021,19780,19780
NEC039,1101311;1101309;1101258,ILAI/00206/21-22,08-05-2021,22252,22252
NEC039,1101311;1101309;1101258,JLZG/00003/21-22,06-05-2021,188900,188900
NEC039,1101311;1101309;1101258,ILSI/00189/21-22,05-05-2021,137678,137678
NEC039,1101311;1101309;1101258,ILSI/00190/21-22,05-05-2021,74134,74134
NEC039,1101311;1101309;1101258,ILAI/00185/21-22,03-05-2021,24725,24725
NEC039,1101311;1101309;1101258,ILAI/00186/21-22,03-05-2021,19780,19780
NEC039,1101311;1101309;1101258,ILSI/00176/21-22,03-05-2021,201001,106311
NEC044,11001462;1101165;1101176;1200038;1101229;1200180;1101258,ILKL/02263/20-21,24-03-2021,235797,226093
NEC057,1101058;1101309;1200038;1101258,ILSI/00036/21-22,07-04-2021,247247,233495
NEC069,1100702;AEMP000799000411;1101122;1100653,IGFX/08132/22-EX,20-05-2021,183784,183784
NEC069,1100702;AEMP000799000411;1101122;1100653,IGFX/08133/22-EX,20-05-2021,183784,183784
NEC069,1100702;AEMP000799000411;1101122;1100653,IGFX/07305/22-EX,14-05-2021,165405,165405
NEC069,1100702;AEMP000799000411;1101122;1100653,IGFX/07306/22-EX,14-05-2021,165405,165405
